1633853700000,3584.61000000,3585.52000000,3581.43000000,3583.33000000,1019.94570000,1633853999999,3655118.73981200,3876,532.46940000,1908126.80584600,0
1633854000000,3583.33000000,3594.40000000,3583.32000000,3585.43000000,1837.29700000,1633854299999,6593900.65393400,6475,927.64120000,3329215.87785200,0
1633854300000,3585.42000000,3592.84000000,3585.17000000,3591.49000000,1628.51290000,1633854599999,5845098.22482600,5601,897.30750000,3220660.00216000,0
1633854600000,3591.86000000,3598.41000000,3590.40000000,3591.17000000,1594.66610000,1633854899999,5731497.96893300,4691,936.84330000,3367554.47761600,0
1633854900000,3591.03000000,3591.45000000,3586.38000000,3590.10000000,1613.73600000,1633855199999,5791813.93010500,5654,988.48450000,3547700.46146900,0
1633855200000,3590.10000000,3595.34000000,3588.43000000,3593.86000000,1609.23140000,1633855499999,5778978.39113200,5277,897.94550000,3224614.62581300,0
1633855500000,3593.86000000,3596.75000000,3592.75000000,3595.78000000,1328.46630000,1633855799999,4775992.78821200,5387,773.46590000,2780722.97045300,0
1633855800000,3595.77000000,3596.20000000,3587.14000000,3587.29000000,1794.09590000,1633856099999,6441957.59023200,5427,1016.77390000,3650868.99376400,0
1633856100000,3587.28000000,3591.99000000,3585.00000000,3590.04000000,1740.03830000,1633856399999,6243370.43899400,5255,1068.77990000,3834900.73782200,0
1633856400000,3590.03000000,3593.20000000,3586.01000000,3591.43000000,2728.03070000,1633856699999,9793404.38143800,6779,1764.45020000,6334567.58790800,0
1633856700000,3591.49000000,3593.41000000,3581.19000000,3581.30000000,2160.38940000,1633856999999,7750203.50073800,6429,1203.11130000,4315694.54610900,0
1633857000000,3581.31000000,3586.55000000,3565.01000000,3574.03000000,3274.91600000,1633857299999,11706056.24465900,8496,1669.97180000,5968851.01411600,0
1633857300000,3574.02000000,3584.25000000,3558.80000000,3576.63000000,3661.88360000,1633857599999,13076876.77489200,9530,1907.01930000,6810183.92135300,0
1633857600000,3576.63000000,3585.51000000,3576.63000000,3585.04000000,1901.39230000,1633857899999,6810219.62295400,5563,982.50840000,3518924.52221100,0
1633857900000,3585.13000000,3587.56000000,3577.01000000,3580.88000000,1628.01500000,1633858199999,5829247.63223700,5311,765.39100000,2740584.36186400,0
1633858200000,3580.88000000,3581.79000000,3569.76000000,3569.77000000,1906.62540000,1633858499999,6815247.91600700,5228,831.33440000,2971763.70391600,0
1633858500000,3569.86000000,3573.71000000,3560.80000000,3564.02000000,2248.36330000,1633858799999,8016935.85189500,6383,1107.90880000,3950386.30949900,0
1633858800000,3564.02000000,3568.99000000,3563.01000000,3565.16000000,1416.42500000,1633859099999,5051977.14963400,4458,675.79370000,2410337.20348200,0
1633859100000,3565.16000000,3569.88000000,3557.86000000,3564.51000000,1695.04390000,1633859399999,6040147.69789500,4783,829.96670000,2957585.95926800,0
1633859400000,3564.50000000,3572.03000000,3564.25000000,3565.35000000,1700.90920000,1633859699999,6070144.89431500,4618,964.72710000,3442705.60273700,0
1633859700000,3565.35000000,3573.22000000,3564.54000000,3571.91000000,1629.68690000,1633859999999,5818722.22697500,5025,755.83370000,2698450.20532700,0
